Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3161,US-2014-150924,12-09-2014,16-09-2014,Second Class,PT-19090,Pete Takahito,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,5.18000,5,0.800,-8.029000
3162,CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56000,2,0.000,7.313200
3163,CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35000,5,0.000,36.824500
3164,CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52000,3,0.000,15.475200
3165,CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,38.52000,9,0.000,17.334000
3166,CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,239.98400,2,0.200,23.998400
3167,CA-2014-153969,21-09-2014,25-09-2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.35000,3,0.000,9.481500
3168,CA-2016-146682,29-10-2016,31-10-2016,First Class,KW-16435,Katrina Willman,Consumer,United States,Lansing,Michigan,48911,Central,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,67.00000,5,0.000,32.160000
3169,CA-2016-138695,28-05-2016,03-06-2016,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.27200,8,0.200,-24.392000
3170,CA-2016-138695,28-05-2016,03-06-2016,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.19200,13,0.200,19.435000
3171,CA-2017-107461,21-12-2017,26-12-2017,Second Class,PK-19075,Pete Kriz,Consumer,United States,Columbia,South Carolina,29203,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,23.88000,6,0.000,11.223600
3172,US-2016-133879,21-03-2016,28-03-2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.16800,2,0.800,-4.752000
3173,US-2016-133879,21-03-2016,28-03-2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43000,5,0.300,0.000000
3174,US-2016-133879,21-03-2016,28-03-2016,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004956,Office Supplies,Art,Newell 33,13.39200,3,0.200,1.506600
3175,CA-2017-157483,11-11-2017,18-11-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86000,7,0.000,50.920800
3176,US-2017-132059,23-09-2017,29-09-2017,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",180.58800,2,0.700,-240.784000
3177,US-2017-132059,23-09-2017,29-09-2017,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,80525,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.98400,2,0.200,0.599800
3178,CA-2017-122280,10-09-2017,10-09-2017,Same Day,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",18.76000,2,0.000,9.004800
3179,CA-2017-105235,05-12-2017,11-12-2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94000,3,0.000,6.072600
3180,CA-2017-105235,05-12-2017,11-12-2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",58.68000,2,0.000,18.190800
3181,CA-2017-105235,05-12-2017,11-12-2017,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,10011,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,254.90000,5,0.000,68.823000
3182,CA-2017-152912,09-11-2017,12-11-2017,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64000,2,0.000,4.434400
3183,CA-2017-152912,09-11-2017,12-11-2017,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62000,3,0.000,355.446600
3184,CA-2017-152912,09-11-2017,12-11-2017,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14000,9,0.000,473.610600
3185,CA-2017-152912,09-11-2017,12-11-2017,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38000,3,0.000,157.870200
3186,CA-2014-123498,07-11-2014,09-11-2014,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.04600,3,0.800,-44.278200
3187,CA-2014-123498,07-11-2014,09-11-2014,First Class,TC-20980,Tamara Chand,Corporate,United States,Houston,Texas,77041,Central,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,74.35200,3,0.200,26.952600
3188,CA-2017-159352,12-03-2017,17-03-2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,69.93000,7,0.000,32.167800
3189,US-2017-146416,20-10-2017,22-10-2017,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3.75000,1,0.000,1.800000
3190,US-2017-146416,20-10-2017,22-10-2017,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.92800,4,0.200,7.586400
3191,US-2015-163783,27-12-2015,01-01-2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Chicago,Illinois,60610,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.67200,3,0.200,-3.168000
3192,CA-2017-123981,02-10-2017,08-10-2017,Standard Class,RW-19630,Rob Williams,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,65.99000,1,0.000,17.157400
3193,CA-2017-158953,04-06-2017,08-06-2017,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Missouri City,Texas,77489,Central,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37000,7,0.800,-9.555000
3194,CA-2014-165428,01-09-2014,04-09-2014,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,3.64800,3,0.800,-6.019200
3195,CA-2014-165428,01-09-2014,04-09-2014,First Class,JL-15130,Jack Lebron,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.10400,6,0.200,10.886400
3196,CA-2016-169026,08-08-2016,13-08-2016,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Jackson,Mississippi,39212,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34000,3,0.000,0.233400
3197,CA-2017-109750,22-07-2017,28-07-2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97000,3,0.000,14.085900
3198,CA-2015-149384,10-07-2015,10-07-2015,Same Day,EH-13945,Eric Hoffmann,Consumer,United States,Tempe,Arizona,85281,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.36600,3,0.700,-2.244000
3199,CA-2014-131527,01-12-2014,07-12-2014,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.96800,4,0.200,9.596800
3200,CA-2017-164000,18-12-2017,22-12-2017,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.70400,7,0.200,2.338000
3201,CA-2014-164224,18-05-2014,20-05-2014,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.23200,3,0.200,3.730800
3202,CA-2014-164224,18-05-2014,20-05-2014,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,15.93600,4,0.200,5.776800
3203,CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.53600,8,0.200,60.153600
3204,CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99000,1,0.000,4.286100
3205,CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88000,2,0.000,11.166400
3206,CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",62.24000,8,0.000,28.008000
3207,CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.20000,5,0.000,14.896000
3208,CA-2014-158372,10-11-2014,16-11-2014,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84000,8,0.000,18.326400
3209,CA-2016-108882,09-01-2016,15-01-2016,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95000,5,0.000,118.983000
3210,CA-2016-108882,09-01-2016,15-01-2016,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.92800,9,0.200,141.723000
3211,US-2017-108245,22-09-2017,27-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.39200,3,0.200,5.022000
3212,US-2017-108245,22-09-2017,27-09-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.22800,7,0.800,-18.526200
3213,CA-2014-142314,23-12-2014,28-12-2014,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Richmond,Indiana,47374,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24000,11,0.000,58.027200
3214,CA-2016-132409,26-05-2016,01-06-2016,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.50400,1,0.200,0.169200
3215,CA-2016-132409,26-05-2016,01-06-2016,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.84800,2,0.200,6.534000
3216,CA-2017-150189,08-07-2017,10-07-2017,First Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Mateo,California,94403,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,75.18000,6,0.000,35.334600
3217,CA-2014-114433,13-05-2014,17-05-2014,Standard Class,NP-18325,Naresj Patel,Consumer,United States,Oakland,California,94601,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97000,3,0.000,52.489500
3218,CA-2017-104640,10-11-2017,16-11-2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.17600,3,0.200,314.271900
3219,CA-2017-104640,10-11-2017,16-11-2017,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88000,2,0.000,124.955200
3220,US-2015-137008,02-10-2015,08-10-2015,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85000,5,0.000,45.528000
3221,US-2015-137008,02-10-2015,08-10-2015,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12000,4,0.000,23.004000
3222,US-2015-137008,02-10-2015,08-10-2015,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.00000,1,0.000,32.400000
3223,CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.40800,2,0.200,3.410400
3224,CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-FA-10000735,Office Supplies,Fasteners,Staples,4.67200,2,0.200,1.460000
3225,CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.40000,2,0.200,107.460000
3226,CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.76800,6,0.200,4.628400
3227,CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36000,2,0.200,-3.264000
3228,CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,230.37600,3,0.200,20.157900
3229,CA-2014-108189,02-10-2014,05-10-2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16000,1,0.200,-0.089500
3230,CA-2014-154641,11-08-2014,16-08-2014,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34000,1,0.000,18.767000
3231,CA-2017-131625,01-09-2017,05-09-2017,Second Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004960,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.90000,5,0.000,39.066000
3232,US-2017-156356,16-04-2017,22-04-2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,26.04600,3,0.800,-44.278200
3233,US-2017-156356,16-04-2017,22-04-2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.89600,1,0.800,-4.778400
3234,US-2017-156356,16-04-2017,22-04-2017,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.54400,2,0.200,-7.729200
3235,CA-2016-138933,24-04-2016,27-04-2016,First Class,JL-15130,Jack Lebron,Consumer,United States,Riverside,California,92503,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.98400,1,0.200,1.394400
3236,CA-2016-140746,15-01-2016,15-01-2016,Same Day,RC-19825,Roy Collins,Consumer,United States,Fairfield,Connecticut,6824,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.79700,1,0.300,-15.582600
3237,CA-2016-146836,02-05-2016,02-05-2016,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94000,3,0.000,12.583200
3238,CA-2016-146836,02-05-2016,02-05-2016,Same Day,CC-12475,Cindy Chapman,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,45.57600,3,0.200,15.951600
3239,US-2016-127971,20-11-2016,27-11-2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43000,5,0.300,-77.333000
3240,US-2016-127971,20-11-2016,27-11-2016,Standard Class,DW-13195,David Wiener,Corporate,United States,Houston,Texas,77095,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92000,7,0.200,46.095000
